,Opportunity Number,Supplies Subgroup,Supplies Group,Region,Route To Market,Elapsed Days In Sales Stage,Opportunity Result,Sales Stage Change Count,Total Days Identified Through Closing,Total Days Identified Through Qualified,Opportunity Amount USD,Client Size By Revenue,Client Size By Employee Count,Revenue From Client Past Two Years,Competitor Type,Ratio Days Identified To Total Days,Ratio Days Validated To Total Days,Ratio Days Qualified To Total Days,Deal Size Category
248,5382820,2,0,2,2,79,0,6,55,55,23252,3,3,0,2,0.0,0.19633,0.80367,2.0
249,5385944,7,0,1,2,59,0,2,92,92,140000,3,3,0,2,0.0,1.0,0.0,5.0
250,5388422,5,2,2,0,72,0,5,78,78,50000,5,1,0,2,0.0,0.557398,0.44260200000000005,4.0
251,5388683,8,2,2,2,91,0,6,25,25,50000,4,3,0,2,0.0,1.0,0.0,4.0
252,5391863,7,0,1,0,59,0,7,85,85,250000,4,5,0,1,0.055164,0.221831,0.723005,6.0
253,5392693,9,3,2,2,16,0,3,134,134,155045,1,1,0,2,1.0,0.0,0.0,5.0
254,5392794,3,0,0,2,23,1,4,34,34,37370,1,1,0,2,0.0,1.0,0.0,3.0
255,5396044,10,0,0,0,74,0,7,75,75,200000,5,1,0,2,0.0,0.6040270000000001,0.395973,5.0
256,5396270,2,0,0,2,91,1,7,39,39,90000,1,1,0,0,0.0,0.204663,0.795337,4.0
257,5396450,5,2,2,0,102,1,4,6,1,30000,1,1,0,2,0.0,0.0,0.125,3.0
258,5397145,7,0,1,2,69,0,9,76,76,10000,1,3,0,2,0.09055099999999999,0.909449,0.0,2.0
259,5403405,2,0,1,0,64,0,6,83,83,30000,4,3,0,2,0.353083,0.310762,0.33615500000000004,3.0
260,5403677,10,0,0,0,65,0,5,86,86,50000,1,5,0,2,0.14836400000000002,0.43691599999999997,0.41472,4.0
261,5404143,5,2,2,2,23,1,3,33,33,7750,5,2,0,2,1.0,0.0,0.0,1.0
262,5404239,0,0,2,2,83,0,2,67,67,7750,3,3,0,2,1.0,0.0,0.0,1.0
263,5407042,2,0,0,0,57,0,6,93,93,150000,1,2,0,0,0.005382,0.314316,0.680301,5.0
264,5407439,2,0,0,0,91,0,8,59,42,15000,1,4,0,2,0.071672,0.298635,0.351536,2.0
265,5407799,3,0,2,2,89,0,6,55,55,70000,3,2,0,2,0.0,0.961468,0.038532,4.0
266,5410369,0,0,1,0,68,0,3,1,1,750000,2,4,0,2,1.0,0.0,0.0,7.0
267,5413428,7,0,0,0,91,1,5,23,23,217000,1,5,3,1,0.0,0.0,1.0,5.0
268,5413587,8,2,0,0,81,0,6,68,68,500000,5,1,4,0,0.140351,0.388889,0.47076,7.0
269,5413627,6,2,2,2,64,0,4,59,59,390637,1,1,0,2,0.0,1.0,0.0,6.0
270,5415690,7,0,1,0,91,0,4,56,56,95000,4,1,0,2,0.538324,0.46167600000000003,0.0,4.0
271,5418345,8,2,2,0,90,0,10,58,58,100000,1,3,0,2,0.075601,0.132302,0.786942,5.0
272,5422907,7,0,1,2,59,0,2,90,90,60000,3,4,0,2,0.0,1.0,0.0,4.0
273,5425130,7,0,0,0,91,0,5,58,58,9202,5,3,0,2,0.504318,0.18998299999999999,0.305699,1.0
274,5425217,8,2,2,0,33,0,9,106,106,400000,1,3,0,0,0.214892,0.554194,0.23091399999999998,6.0
275,5425330,8,2,2,0,129,1,4,21,20,190000,5,1,0,1,0.975728,0.004854,0.0,5.0
276,5427922,3,0,2,0,86,0,4,63,63,100000,1,1,0,0,0.350794,0.177778,0.471429,5.0
277,5428235,8,2,1,0,74,1,6,73,15,52000,2,4,0,0,0.004093,0.177353,0.017735,4.0
278,5428667,8,2,1,2,41,0,3,3,3,68500,4,1,0,2,0.0,1.0,0.0,4.0
279,5428710,8,2,1,2,44,0,3,76,76,96250,3,3,0,2,0.0,1.0,0.0,4.0
280,5428711,10,0,2,2,16,0,3,133,0,0,5,5,0,2,0.0,0.002257,0.0,1.0
281,5431099,5,2,0,0,82,0,4,67,67,64417,1,3,0,0,0.10847000000000001,0.057949,0.8335809999999999,4.0
282,5431149,8,2,0,0,80,0,11,68,68,245398,5,1,0,2,0.0,0.657312,0.342688,5.0
283,5431772,5,2,2,2,81,0,3,33,33,77507,1,1,0,2,0.0,1.0,0.0,4.0
284,5434463,5,2,0,0,90,0,4,59,59,100000,3,5,0,0,0.510135,0.118243,0.37162199999999995,5.0
285,5435168,5,2,1,2,60,0,6,88,88,52631,1,1,0,2,0.44733900000000004,0.174405,0.378256,4.0
286,5438731,1,1,0,0,16,0,2,132,132,100000,4,5,0,2,1.0,0.0,0.0,5.0
287,5438822,0,0,2,2,62,0,2,87,87,155014,1,1,0,2,0.0,1.0,0.0,5.0
288,5438954,5,2,2,2,23,1,4,28,28,15501,1,1,0,2,0.0,0.003546,0.9964540000000001,2.0
289,5442330,0,0,2,2,83,0,3,66,24,22000,5,4,0,2,0.0,0.368741,0.0,2.0
290,5444598,0,0,2,0,79,0,4,56,56,57000,1,5,0,0,0.205357,0.794643,0.0,4.0
291,5447526,2,0,1,1,89,1,5,29,24,58139,1,5,0,2,0.0,0.30240500000000003,0.5223369999999999,4.0
292,5447876,10,0,1,0,88,0,3,60,60,30120,4,1,0,0,0.22351,0.0,0.77649,3.0
293,5448266,7,0,1,2,86,0,7,23,23,14529,3,2,0,2,0.0,1.0,0.0,2.0
294,5450627,2,0,0,0,86,1,6,47,34,18518,2,1,0,0,0.350427,0.194444,0.17948699999999998,2.0
295,5450984,10,0,1,0,41,0,5,107,107,101000,1,3,0,2,0.384687,0.615313,0.0,5.0
296,5451200,8,2,1,2,17,0,7,131,131,116279,1,1,0,2,0.06865,0.320366,0.610984,5.0
297,5451827,3,0,0,0,23,1,3,45,45,1,1,3,0,2,1.0,0.0,0.0,1.0
298,5451881,6,2,1,2,49,0,8,89,89,8552,2,1,0,2,0.510638,0.41097399999999995,0.078387,1.0
299,5454028,10,0,1,2,51,0,3,97,97,80000,1,3,0,2,0.012358,0.987642,0.0,4.0
300,5454780,8,2,1,0,67,0,7,81,81,300000,5,5,0,2,0.181366,0.131677,0.6869569999999999,6.0
301,5455055,3,0,2,2,148,1,1,0,0,4650,1,1,0,2,0.0,0.0,0.0,1.0
302,5458269,2,0,0,2,73,0,6,75,75,150000,5,5,0,2,0.0,0.921017,0.078983,5.0
303,5463048,8,2,2,0,84,1,7,31,31,16300,4,2,0,2,0.019293,0.25080399999999997,0.729904,2.0
304,5466528,5,2,0,0,91,0,5,31,31,80000,5,5,0,0,0.477419,0.5225810000000001,0.0,4.0
305,5467402,8,2,1,2,49,0,4,96,96,8815,1,1,0,2,0.105208,0.894792,0.0,1.0
306,5471042,4,0,0,0,65,0,5,83,83,1000,1,4,0,2,0.287273,0.550303,0.162424,1.0
307,5471158,5,2,0,2,24,1,12,37,21,95000,4,3,0,0,0.08311,0.072386,0.404826,4.0
308,5474319,8,2,0,0,86,0,7,60,60,400000,1,1,4,0,0.45469799999999994,0.268456,0.276846,6.0
309,5476776,8,2,2,1,65,0,6,78,78,100000,1,1,0,0,0.019133,0.0,0.980867,5.0
310,5480260,7,0,0,0,73,0,3,74,74,51000,4,5,0,2,0.83288,0.16712,0.0,4.0
311,5480503,3,0,0,0,23,1,3,44,44,100,1,4,0,2,1.0,0.0,0.0,1.0
312,5482848,7,0,1,0,73,0,2,0,0,98684,4,1,0,2,0.0,0.0,0.0,4.0
313,5483282,2,0,2,1,30,0,4,117,117,375000,1,1,0,0,1.0,0.0,0.0,6.0
314,5483308,0,0,2,0,44,0,3,102,102,31002,1,4,0,1,1.0,0.0,0.0,3.0
315,5483322,0,0,2,0,89,0,4,56,56,75000,1,1,0,0,0.716312,0.283688,0.0,4.0
316,5483330,0,0,2,0,89,0,4,56,56,75000,1,1,0,0,0.716312,0.283688,0.0,4.0
317,5483350,0,0,2,0,89,0,4,56,56,75000,1,2,0,0,0.716312,0.283688,0.0,4.0
318,5483695,2,0,0,2,78,0,5,33,33,150000,5,1,2,2,0.0,0.9486399999999999,0.05136,5.0
319,5486750,5,2,0,0,68,0,5,77,77,18404,5,1,4,0,0.088542,0.90625,0.005208,2.0
320,5486957,8,2,2,1,76,0,3,71,71,450000,5,5,0,0,0.0,0.25884,0.74116,6.0
321,5487795,2,0,0,2,23,1,2,0,0,5850,5,3,0,2,0.0,0.0,0.0,1.0
322,5490210,2,0,1,0,44,1,6,18,13,0,5,1,0,0,0.081967,0.169399,0.48087399999999997,1.0
323,5490368,3,0,0,2,72,0,6,53,53,5000,5,4,0,2,0.259048,0.740952,0.0,1.0
324,5490685,7,0,0,2,58,0,9,31,31,50000,4,1,0,2,0.009709,0.501618,0.48867299999999997,4.0
325,5492984,8,2,0,0,58,0,5,89,89,200000,5,5,0,0,0.279096,0.332203,0.388701,5.0
326,5493078,2,0,0,2,67,0,9,80,80,20000,3,2,0,1,0.046424,0.835634,0.117942,2.0
327,5493103,8,2,0,0,65,0,6,82,82,61000,1,1,0,0,0.072304,0.22181399999999998,0.705882,4.0
328,5493176,0,0,2,2,84,0,2,63,63,77507,1,1,0,2,1.0,0.0,0.0,4.0
329,5495168,8,2,0,0,92,0,6,47,47,105000,5,5,0,2,0.109705,0.49156099999999997,0.39873400000000003,5.0
330,5495199,2,0,0,2,24,1,4,23,14,61349,4,1,0,0,0.0,0.0,0.583691,4.0
331,5495277,8,2,2,0,81,0,4,62,62,250000,1,1,0,0,0.045089,0.9549110000000001,0.0,6.0
332,5495506,8,2,0,0,60,0,3,86,86,0,1,3,0,0,0.0,0.00813,0.99187,1.0
333,5495825,5,2,1,2,18,1,17,125,87,25739,1,1,0,2,0.0,0.449799,0.24979899999999997,3.0
334,5495868,0,0,0,2,23,1,5,18,18,55000,1,4,1,2,0.0,1.0,0.0,4.0
335,5495902,0,0,0,2,23,1,3,24,24,12870,1,1,0,2,0.0,1.0,0.0,2.0
336,5497032,5,2,1,2,53,0,11,91,91,23255,5,5,0,2,0.305252,0.6684899999999999,0.026258,2.0
337,5500487,10,0,0,1,67,1,4,27,27,400000,5,4,4,2,0.130597,0.0,0.869403,6.0
338,5500882,5,2,0,2,89,0,4,53,53,30674,1,3,0,2,0.0,1.0,0.0,3.0
339,5501235,5,2,0,2,56,0,6,66,66,50000,1,2,0,2,0.0,0.980183,0.019816999999999998,4.0
340,5503999,8,2,1,0,36,0,6,109,109,400000,3,4,0,0,0.056673,0.27513699999999996,0.66819,6.0
341,5506729,2,0,0,2,24,1,8,31,31,31500,1,1,0,2,0.235294,0.385621,0.379085,3.0
342,5511746,0,0,2,0,128,1,4,17,17,178015,1,1,4,2,0.345029,0.450292,0.204678,5.0
343,5512008,4,0,0,0,83,0,6,52,52,100000,3,3,0,0,0.214286,0.785714,0.0,5.0
344,5512109,8,2,2,0,74,1,4,35,35,255000,1,3,0,0,0.0,0.582386,0.41761400000000004,6.0
345,5515709,8,2,0,0,83,0,2,63,63,350000,3,4,4,0,1.0,0.0,0.0,6.0
346,5515728,0,0,0,0,78,0,2,67,67,100000,3,3,0,2,1.0,0.0,0.0,5.0
347,5515914,5,2,2,0,91,0,3,54,54,50000,5,5,0,2,0.976103,0.023897,0.0,4.0
348,5516000,2,0,2,2,44,0,2,102,102,7750,4,5,0,2,1.0,0.0,0.0,1.0
349,5516175,8,2,1,2,89,0,3,56,56,180722,1,3,0,2,0.187835,0.8121649999999999,0.0,5.0
350,5518743,5,2,0,2,84,0,5,26,25,134382,1,1,0,0,0.0,0.9111969999999999,0.050193,5.0
351,5518901,6,2,0,0,86,0,5,55,55,50000,1,1,0,0,0.14571900000000002,0.854281,0.0,4.0
352,5521519,2,0,2,0,65,0,2,0,0,100000,4,5,4,2,0.0,0.0,0.0,5.0
353,5521791,8,2,0,0,80,1,5,24,24,1,1,1,4,2,0.025315999999999998,0.139241,0.835443,1.0
354,5522222,2,0,0,2,23,1,5,17,13,1000,1,2,0,2,0.0,0.632184,0.091954,1.0
355,5524637,10,0,0,0,89,0,2,55,55,30000,1,1,0,2,0.0,1.0,0.0,3.0
356,5524702,2,0,2,0,115,1,4,30,28,704862,1,1,0,0,0.006711,0.936242,0.0,7.0
357,5524748,8,2,0,0,38,0,2,0,0,50000,4,5,0,2,0.0,0.0,0.0,4.0
358,5524843,10,0,0,0,89,0,2,55,55,50000,1,5,0,0,0.0,1.0,0.0,4.0
359,5527661,8,2,0,2,23,0,4,28,28,25000,3,4,0,0,0.417857,0.5821430000000001,0.0,3.0
360,5528041,3,0,0,2,75,0,4,69,69,3000,1,1,0,2,0.0,0.0,1.0,1.0
361,5534468,8,2,2,1,91,1,5,54,54,57659,1,1,0,0,0.326493,0.0055969999999999995,0.66791,4.0
362,5535008,0,0,2,2,23,1,3,18,18,36583,1,1,0,2,0.0,1.0,0.0,3.0
363,5535043,4,0,0,2,23,1,3,26,26,145000,1,1,0,2,0.0,1.0,0.0,5.0
364,5535051,3,0,0,2,23,1,4,14,14,75000,5,5,0,2,0.0,0.007245999999999999,0.9927540000000001,4.0
365,5535073,5,2,2,2,23,1,5,19,5,23252,1,5,0,2,0.0,0.280423,0.0,2.0
366,5537103,6,2,2,2,91,0,6,21,21,40000,1,1,0,2,0.0,1.0,0.0,3.0
367,5537121,8,2,0,0,91,1,6,48,46,50000,1,2,0,2,0.137787,0.528184,0.29227600000000004,4.0
368,5537218,7,0,0,0,68,0,4,74,74,120000,5,1,0,0,0.44743900000000003,0.552561,0.0,5.0
369,5537295,10,0,0,2,69,0,5,75,75,20000,2,4,0,2,0.284574,0.026595999999999998,0.68883,2.0
370,5537398,10,0,2,0,86,0,8,58,58,130000,2,1,0,0,0.017331,0.779896,0.202773,5.0
371,5537470,2,0,2,0,84,0,6,60,60,85258,3,1,0,2,0.396007,0.603993,0.0,4.0
372,5537493,8,2,0,0,16,0,2,128,128,202199,5,1,0,2,1.0,0.0,0.0,5.0
373,5537738,0,0,2,2,49,0,11,71,71,131762,1,1,0,2,0.033661,0.966339,0.0,5.0
374,5540029,5,2,2,0,68,1,5,7,4,8363,1,1,0,2,0.0,0.378788,0.257576,1.0
375,5540244,8,2,2,0,66,0,2,78,78,250000,1,1,0,0,0.0,1.0,0.0,6.0
376,5543406,4,0,2,0,89,0,6,55,55,75000,4,1,0,2,0.0,0.721612,0.278388,4.0
377,5547472,5,2,0,2,86,1,9,25,25,174912,5,2,0,2,0.0,0.9102040000000001,0.089796,5.0
378,5552567,2,0,2,0,84,0,2,60,60,50000,5,3,0,2,1.0,0.0,0.0,4.0
379,5552844,2,0,0,2,72,1,10,55,55,40000,1,3,0,0,0.0,0.598901,0.401099,3.0
380,5553046,2,0,0,0,89,0,2,54,54,50000,2,4,0,2,0.0,1.0,0.0,4.0
381,5555122,4,0,0,0,89,0,4,52,52,500000,5,3,0,2,0.816602,0.183398,0.0,7.0
382,5555652,5,2,2,2,23,1,5,33,33,35000,1,2,2,2,0.0,1.0,0.0,3.0
383,5557721,5,2,0,2,85,0,4,57,57,20000,2,2,0,1,0.0,1.0,0.0,2.0
384,5561182,2,0,2,0,84,0,6,45,45,150000,3,1,0,2,0.202247,0.7977529999999999,0.0,5.0
385,5561904,3,0,2,2,23,1,4,24,24,60000,1,1,0,2,0.283333,0.716667,0.0,4.0
386,5566719,2,0,0,0,84,0,2,59,59,80000,4,4,0,2,1.0,0.0,0.0,4.0
387,5566748,6,2,0,2,24,1,4,14,14,8000,1,3,0,2,0.0,0.726619,0.273381,1.0
388,5566890,5,2,2,2,44,0,5,99,99,35000,4,5,0,2,0.0,0.018182,0.9818180000000001,3.0
389,5567129,5,2,2,2,83,0,2,60,60,3100,1,1,0,2,1.0,0.0,0.0,1.0
390,5567185,0,0,2,2,83,1,8,58,23,166698,4,5,0,0,0.366319,0.027777999999999997,0.0,5.0
391,5569147,2,0,1,2,72,0,4,44,44,10000,1,1,0,2,0.750567,0.249433,0.0,2.0
392,5569271,7,0,0,0,91,0,6,51,51,73619,5,1,0,2,0.44639399999999996,0.352827,0.20078,4.0
393,5569401,4,0,2,1,91,0,7,51,51,310029,1,5,0,0,0.06274500000000001,0.34902,0.5882350000000001,6.0
394,5569651,5,2,2,2,83,0,3,60,60,155014,5,3,0,2,0.34280900000000003,0.657191,0.0,5.0
395,5572419,2,0,0,0,62,0,3,81,81,122699,1,2,0,0,0.07205,0.92795,0.0,5.0
396,5572831,3,0,0,2,45,1,4,21,21,70000,1,5,1,2,0.174528,0.825472,0.0,4.0
397,5575884,2,0,2,0,137,1,3,5,5,27000,1,1,0,2,0.12,0.88,0.0,3.0
398,5576047,8,2,2,1,85,0,7,57,57,300000,1,1,0,2,0.188049,0.725835,0.086116,6.0
399,5576049,2,0,0,2,24,1,4,31,31,8500,3,1,0,1,0.0,0.798701,0.201299,1.0
400,5576179,3,0,2,0,89,0,3,53,53,100000,3,2,0,1,0.239171,0.760829,0.0,5.0
401,5576685,7,0,0,2,23,1,4,15,15,27000,1,1,0,2,0.0,0.719178,0.28082199999999996,3.0
402,5576703,6,2,2,2,90,0,2,53,53,50000,1,2,0,2,1.0,0.0,0.0,4.0
403,5576718,8,2,2,2,36,0,3,42,42,23252,5,3,0,2,0.0,1.0,0.0,2.0
404,5579094,10,0,2,0,120,1,3,23,19,385000,5,1,0,2,0.0,0.8444440000000001,0.0,6.0
405,5579573,5,2,2,2,33,0,3,17,17,23252,1,1,0,2,1.0,0.0,0.0,2.0
406,5581858,8,2,0,0,65,0,4,77,77,100000,4,5,0,0,0.0,0.9804430000000001,0.019556999999999998,5.0
407,5582345,5,2,0,2,81,0,12,54,50,61349,1,1,0,2,0.387868,0.047794,0.476103,4.0
408,5584541,7,0,0,2,84,0,7,57,57,55000,3,3,0,2,0.17813099999999998,0.8218690000000001,0.0,4.0
409,5585044,7,0,0,2,9,0,3,133,4,60000,1,1,0,2,0.0,0.031532,0.0,4.0
410,5585102,5,2,2,2,23,1,10,31,31,100759,1,1,2,2,0.0,0.134185,0.84345,5.0
411,5587296,3,0,0,0,84,0,4,57,57,90000,1,4,0,0,0.0,0.7439020000000001,0.256098,4.0
412,5587397,0,0,0,0,79,0,5,62,62,1000000,1,5,0,0,0.0,0.777778,0.22222199999999998,7.0
413,5588089,5,2,1,2,44,0,8,90,90,25000,1,1,0,2,0.9756370000000001,0.024363,0.0,3.0
414,5590689,7,0,0,0,78,0,4,64,50,30000,1,5,0,0,0.0,0.11338599999999999,0.669291,3.0
415,5590865,2,0,1,0,44,1,5,23,21,78947,1,1,0,0,0.0,0.097345,0.836283,4.0
416,5590997,5,2,0,2,24,1,12,31,26,76986,3,2,0,2,0.0,0.476038,0.34824299999999997,4.0
417,5591942,2,0,0,2,80,0,7,31,31,4000,1,2,0,2,0.236422,0.763578,0.0,1.0
418,5594958,8,2,0,2,24,1,5,22,22,30000,4,2,0,1,0.032257999999999995,0.262673,0.705069,3.0
419,5595004,8,2,0,0,81,0,3,61,61,100000,1,4,0,0,0.36289,0.6371100000000001,0.0,5.0
420,5595359,10,0,2,2,23,1,5,23,23,41853,3,4,0,2,0.0,0.271111,0.728889,3.0
421,5597556,0,0,0,0,88,0,8,53,53,150000,1,5,4,2,0.0,0.5404899999999999,0.45951000000000003,5.0
422,5597862,0,0,0,2,62,0,5,43,43,100000,4,1,0,2,1.0,0.0,0.0,5.0
423,5600533,5,2,2,0,91,0,4,50,47,150000,5,1,0,2,0.10515899999999999,0.0,0.833333,5.0
424,5600605,0,0,1,0,88,0,5,53,53,500000,2,4,0,0,0.047258999999999995,0.58034,0.37240100000000004,7.0
425,5604102,5,2,0,2,46,0,9,75,75,70000,1,1,0,0,0.628188,0.371812,0.0,4.0
426,5604192,2,0,0,2,23,1,6,17,17,23000,3,4,0,2,0.0,1.0,0.0,2.0
427,5604350,2,0,0,2,23,1,2,0,0,4100,3,5,0,2,0.0,0.0,0.0,1.0
428,5607373,8,2,2,2,36,0,6,89,89,100000,5,1,0,0,0.0,1.0,0.0,5.0
429,5607547,5,2,2,0,84,0,5,57,57,62005,1,1,0,0,0.0,0.085814,0.914186,4.0
430,5610383,3,0,1,0,91,1,7,48,47,56000,4,1,0,2,0.0,0.18801700000000002,0.7747930000000001,4.0
431,5610561,5,2,1,0,44,1,4,49,49,50000,5,1,1,0,0.934426,0.0,0.06557400000000001,4.0
432,5610682,0,0,0,0,88,0,3,53,53,50000,2,3,0,2,0.306238,0.693762,0.0,4.0
433,5613535,7,0,0,2,62,0,3,79,79,80000,4,1,0,2,0.0,0.11040599999999999,0.889594,4.0
434,5613550,3,0,0,0,84,0,3,56,56,25000,2,1,0,0,0.737589,0.262411,0.0,3.0
435,5613599,8,2,0,0,65,0,13,74,71,164417,1,2,0,0,0.01355,0.254743,0.693767,5.0
436,5613798,5,2,0,2,81,0,13,33,33,40000,5,5,0,2,0.0,0.431138,0.568862,3.0
437,5613804,7,0,2,2,23,1,2,0,0,23252,1,1,0,2,0.0,0.0,0.0,2.0
438,5613854,2,0,2,2,23,1,5,21,21,131762,1,1,0,2,0.0,0.9611649999999999,0.038835,5.0
439,5616495,0,0,2,1,74,0,6,66,66,58000,1,1,0,0,0.069486,0.545317,0.385196,4.0
440,5616496,8,2,2,1,36,1,8,36,35,320000,2,5,0,2,0.0,0.22905,0.73743,6.0
441,5616669,7,0,1,2,23,1,6,32,32,3614,1,5,0,2,0.0,0.012461,0.987539,1.0
442,5619205,7,0,0,0,88,1,12,46,42,49079,1,1,0,2,0.09011,0.43516499999999997,0.397802,3.0
443,5619846,2,0,0,2,23,1,8,11,9,240770,5,1,0,2,0.0,0.601852,0.268519,5.0
444,5622664,3,0,0,2,35,1,4,12,12,500340,5,5,0,0,0.0,0.0,1.0,7.0
445,5622738,2,0,2,0,90,1,4,50,50,90000,5,1,0,2,0.022088,0.287149,0.690763,4.0
446,5623536,3,0,0,2,66,0,9,50,50,20000,3,4,0,0,0.070707,0.929293,0.0,2.0
447,5623871,2,0,2,2,90,0,2,50,50,155014,1,1,2,2,0.0,1.0,0.0,5.0
448,5626218,3,0,1,0,86,0,4,55,55,40000,5,4,0,0,0.31501799999999996,0.684982,0.0,3.0
449,5626459,0,0,2,0,66,0,4,50,50,50000,3,2,0,0,0.396825,0.603175,0.0,4.0
450,5626722,2,0,0,0,86,0,3,54,54,246000,1,1,0,1,0.883764,0.11623599999999999,0.0,5.0
451,5626952,6,2,0,2,20,0,4,9,9,24000,1,1,0,2,0.758621,0.241379,0.0,2.0
452,5629727,8,2,1,0,89,0,2,51,51,200000,1,5,0,2,0.0,1.0,0.0,5.0
453,5629727,8,2,1,0,89,0,2,51,51,0,1,5,0,2,0.0,1.0,0.0,1.0
454,5629864,4,0,2,0,81,0,3,59,59,60000,1,1,0,2,1.0,0.0,0.0,4.0
455,5630077,3,0,0,2,64,0,4,4,4,5521,3,3,0,2,0.0,1.0,0.0,1.0
456,5634854,2,0,0,0,80,0,4,60,60,79000,2,2,0,2,0.62521,0.198319,0.17647100000000002,4.0
457,5634983,2,0,0,0,64,0,7,75,51,40000,5,1,0,0,0.0,0.44859799999999994,0.22964,3.0
458,5635237,7,0,1,2,89,0,4,50,50,7710,1,1,0,2,0.0,1.0,0.0,1.0
459,5635532,2,0,0,2,16,0,5,123,123,276073,4,1,0,2,0.936688,0.0,0.06331200000000001,6.0
460,5635675,2,0,1,2,90,0,5,50,47,157894,1,1,0,2,0.0,0.9475809999999999,0.004032,5.0
461,5635855,9,3,0,2,23,1,3,21,21,70000,3,3,0,2,0.0,1.0,0.0,4.0
462,5635922,4,0,1,2,89,0,2,50,50,65789,2,2,0,2,0.0,1.0,0.0,4.0
463,5638228,8,2,1,0,90,0,5,49,49,100000,3,4,0,0,0.5265310000000001,0.473469,0.0,5.0
464,5638314,8,2,2,0,116,1,3,24,22,900000,5,5,0,0,0.0,0.0,0.940678,7.0
465,5638832,5,2,0,2,66,0,13,57,57,50000,5,1,0,2,0.201058,0.675485,0.123457,4.0
466,5638868,6,2,0,2,56,0,8,50,39,31000,1,4,0,2,0.327381,0.0,0.44246,3.0
467,5639229,2,0,1,2,23,1,8,12,6,11000,1,1,0,2,0.0,0.372881,0.13559300000000002,2.0
468,5641893,5,2,1,0,72,0,4,68,68,96385,3,1,0,2,0.18704,0.387334,0.425626,4.0
469,5641894,5,2,1,0,91,0,2,48,48,144578,3,3,0,2,1.0,0.0,0.0,5.0
470,5641923,7,0,1,0,80,0,6,59,59,51000,1,3,0,2,0.18950899999999998,0.810491,0.0,4.0
471,5642379,5,2,0,0,72,0,2,68,68,50000,2,2,0,2,0.0,1.0,0.0,4.0
472,5642889,2,0,2,2,23,1,8,29,29,8990,5,1,0,0,0.052083000000000004,0.177083,0.760417,1.0
473,5644718,8,2,1,0,89,0,5,50,50,420000,5,5,0,0,0.013972,0.39521,0.5908180000000001,6.0
474,5644808,2,0,1,2,16,0,4,123,123,52631,5,3,0,2,0.532954,0.467046,0.0,4.0
475,5644932,3,0,0,2,24,1,7,10,10,20000,1,1,2,0,0.46875,0.229167,0.302083,2.0
476,5645064,0,0,2,1,36,1,5,6,3,216000,1,1,0,1,0.0,0.466667,0.0,5.0
477,5645124,7,0,1,0,44,1,9,69,52,40000,1,3,0,0,0.232897,0.174672,0.34934499999999996,3.0
478,5645255,8,2,0,0,54,0,6,86,86,140000,1,1,0,0,0.02217,0.421237,0.556593,5.0
479,5645337,7,0,0,2,24,1,6,6,6,40000,5,5,0,1,0.050847,0.050847,0.8983049999999999,3.0
480,5645639,3,0,1,2,80,0,7,11,11,34939,3,3,0,2,0.0,0.369369,0.630631,3.0
481,5648338,2,0,2,0,82,0,3,57,57,100000,4,1,0,2,0.005291,0.9947090000000001,0.0,5.0
482,5648387,7,0,2,0,127,1,3,12,12,0,5,1,0,2,0.286885,0.7131149999999999,0.0,1.0
483,5650918,5,2,1,0,89,0,2,50,50,100000,4,1,0,2,0.0,1.0,0.0,5.0
484,5651013,2,0,2,1,25,1,6,28,28,10000,1,1,1,2,0.19788,0.23321599999999998,0.568905,2.0
485,5651803,3,0,0,2,23,1,4,11,11,7701,2,1,0,2,0.42105299999999996,0.578947,0.0,1.0
486,5654523,7,0,1,0,82,0,2,57,57,120481,5,5,0,1,1.0,0.0,0.0,5.0
487,5654964,8,2,2,2,91,0,5,35,35,40000,3,5,0,1,0.0,0.850144,0.149856,3.0
488,5655434,7,0,2,2,23,1,4,18,18,24802,1,1,0,2,0.0,0.005495,0.994505,2.0
489,5655535,3,0,0,2,23,1,4,16,0,43810,1,3,0,2,0.0,0.006409999999999999,0.0,3.0
490,5658051,7,0,1,0,79,0,3,59,59,51000,3,4,0,2,0.038721,0.9612790000000001,0.0,4.0
491,5658142,7,0,2,0,74,0,11,65,65,134400,4,5,0,1,0.043210000000000005,0.802469,0.154321,5.0
492,5658145,0,0,0,0,89,0,3,50,50,110000,4,2,0,0,0.6888890000000001,0.311111,0.0,5.0
493,5658263,2,0,1,0,89,1,5,29,22,112500,1,1,0,0,0.0,0.121951,0.634146,5.0
494,5658426,8,2,0,0,60,0,3,36,36,100000,1,5,0,0,1.0,0.0,0.0,5.0
495,5658544,0,0,1,0,90,0,5,48,48,174418,1,3,0,0,0.010459999999999999,0.98954,0.0,5.0
496,5658903,3,0,1,2,82,1,6,20,20,44364,4,1,0,2,0.020408000000000003,0.515306,0.464286,3.0
497,5658972,6,2,1,2,90,0,7,46,46,29960,4,1,0,2,0.10917,0.8908299999999999,0.0,3.0
498,5661256,8,2,0,0,70,0,8,69,69,61000,3,4,0,0,0.253644,0.193878,0.552478,4.0
499,5661574,5,2,0,2,81,0,4,41,41,50000,2,2,0,2,0.0,1.0,0.0,4.0
500,5661614,5,2,2,1,91,0,5,48,48,10000,1,5,0,2,0.006289,0.993711,0.0,2.0
501,5661627,5,2,2,1,88,0,4,51,51,15000,1,1,0,2,0.005882,0.117647,0.8764709999999999,2.0
